id,source_statement_id,target_statement_id,polarity,subtype,basis,direction,historical_influence,review_status,reviewer,reviewed_at,evidence_source_ids
density-c-00610bfe343d51,liezi-ceaseless-generation-transformation,ma-yifu-six-arts-interconnected-hermeneutic-whole,positive,similarity,editorial,undirected,conceptual-only,reviewed,density-low-degree-agent-2026-07-17,2026-07-17,src-liezi-tianrui-ctext;src-mayifu-liuyilun-zhexueyanjiu
sq-density-lv-zhangxuecheng-history,lv-zuqian-historical-situated-understanding,zhang-xuecheng-six-classics-are-history,positive,expansion,historian,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,lv-zuqian-lize;zhang-xuecheng-yijiao
sq-density-mazhu-confucius-practice,confucius-ren-ritual,ma-zhu-divine-unity-obedience,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,ctext-analects;ma-zhu-qingzhen
sq-density-mazhu-liuzhi-faith-metaphysics,ma-zhu-divine-unity-obedience,liu-zhi-real-one-and-numerical-one,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,liu-zhi-tianfang;ma-zhu-qingzhen
sq-density-qian-liuzongzhou-cultivation,qian-dehong-no-good-evil-and-cultivation,liu-zongzhou-vigilance-in-solitude,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,liu-zongzhou-renpu;qian-dehong-xuwang
sq-density-qian-wangji-four-sentences,qian-dehong-no-good-evil-and-cultivation,wang-ji-four-nothings,negative,contrast,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,qian-dehong-xuwang;wang-ji-tianquanzhengdao
sq-density-shao-wangfuzhi-change,shao-yong-cosmos-correlative-pairs,wang-fuzhi-constant-principle-daily-renewal,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,shao-yong-huangji-11;wang-fuzhi-shangshu-yinyi
sq-density-shao-zhou-correlation,shao-yong-cosmos-correlative-pairs,zhou-dunyi-taiji-yinyang-generation,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,shao-yong-huangji-11;zhou-dunyi-taijitu-shuo
sq-density-sushi-yanyuan-practice,su-shi-knowledge-requires-practice,yan-yuan-learning-through-active-practice,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,su-shi-riyu;yan-yuan-cunxue-bian
sq-density-sushi-zhuangzi-skill,su-shi-knowledge-requires-practice,zhuangzi-skill-cultivation,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,ctext-zhuangzi;su-shi-riyu
sq-density-wangdaiyu-liuzhi-one,wang-daiyu-true-one-transcends-form,liu-zhi-real-one-and-numerical-one,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,liu-zhi-tianfang;wang-daiyu-zhengjiao
sq-density-wangyinglin-gu-evidential,wang-yinglin-learning-requires-broad-evidence,gu-yanwu-classics-ground-principle-learning,positive,expansion,primary,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,gu-yanwu-yu-qiushu;wang-yinglin-kunxue
sq-density-wucheng-lujiuyuan-mind,wu-cheng-dao-within-mind,lu-jiuyuan-mind-universe,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,lu-jiuyuan-nianpu-36;wu-cheng-benxinlouji
sq-density-wucheng-zhuxi-method,wu-cheng-dao-within-mind,zhu-xi-investigate-things-cumulative,negative,contrast,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,wu-cheng-benxinlouji;zhu-xi-daxue-gewu
sq-density-wuyubi-wangyangming-action,wu-yubi-learning-in-minute-affairs,wang-yangming-unity-knowledge-action,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,wang-yangming-chuanxilu-xuai;wu-yubi-rilu
sq-density-wuyubi-yanyuan-practice,wu-yubi-learning-in-minute-affairs,yan-yuan-learning-through-active-practice,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,wu-yubi-rilu;yan-yuan-cunxue-bian
sq-density-xuheng-chengyi-reverence,cheng-yi-reverence-investigation,xu-heng-reverence-and-investigation,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,cheng-yi-yishu-18;xu-heng-luzhai-yishu
sq-density-xuheng-zhuxi-investigation,xu-heng-reverence-and-investigation,zhu-xi-investigate-things-cumulative,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,xu-heng-luzhai-yishu;zhu-xi-daxue-gewu
sq-density-zhan-yangming-gewu,zhan-ruoshui-recognize-principle-everywhere,wang-yangming-liangzhi-present-knowing,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,wang-yangming-chuanxilu-liangzhi;zhan-ruoshui-ganquan
sq-density-zhan-zhuxi-gewu,zhan-ruoshui-recognize-principle-everywhere,zhu-xi-investigate-things-cumulative,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,zhan-ruoshui-ganquan;zhu-xi-daxue-gewu
sq-density-zhangshi-mencius-rightness,mencius-rightness-profit,zhang-shi-righteousness-without-profit-motive,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,ctext-mengzi;zhang-shi-yili
sq-dz-li-fulfillment,dai-zhen-blood-qi-and-mind-one-root,dai-zhen-li-fulfillment-feeling,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,dai-zhen-mengzi-ziyi-li;dai-zhen-mengzi-ziyi-yu
sq-dz-ry-interpersonal-ethics,dai-zhen-li-fulfillment-feeling,ruan-yuan-ren-between-persons,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,dai-zhen-mengzi-ziyi-li;dai-zhen-mengzi-ziyi-yu;ruan-yuan-lunren
sq-gu-dz-evidence-against-abstraction,gu-yanwu-classics-ground-principle-learning,dai-zhen-li-fulfillment-feeling,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,dai-zhen-mengzi-ziyi-li;gu-yanwu-yu-qiushu
sq-gu-zxc-evidential-history,gu-yanwu-classics-ground-principle-learning,zhang-xuecheng-six-classics-are-history,positive,expansion,historian,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,gu-yanwu-yu-qiushu;zhang-xuecheng-yijiao
sq-hz-gu-public-responsibility,huang-zongxi-law-public-not-dynastic,gu-yanwu-everyone-responsible-for-tianxia,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,gu-yanwu-zhengshi;huang-zongxi-yuanfa
sq-hz-public-world-law,huang-zongxi-world-primary-ruler-guest,huang-zongxi-law-public-not-dynastic,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,huang-zongxi-yuanfa;huang-zongxi-yuanjun
sq-lu-cxz-stillness-mind,lu-jiuyuan-remove-obscurations-original-mind,chen-xianzhang-stillness-moral-intimation,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,chen-xianzhang-mingshi;lu-jiuyuan-yulu-benxin
sq-lu-wy-original-mind-liangzhi,lu-jiuyuan-remove-obscurations-original-mind,wang-yangming-liangzhi-present-knowing,positive,similarity,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,lu-jiuyuan-yulu-benxin;wang-yangming-chuanxilu-liangzhi
sq-wg-lz-daily-life,wang-gen-way-in-common-daily-life,li-zhi-daily-needs-human-relations,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,li-zhi-dafen-shu-dayong;wang-gen-xinzhai
sq-wy-lzz-vigilance,wang-yangming-liangzhi-present-knowing,liu-zongzhou-vigilance-in-solitude,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,liu-zongzhou-renpu;wang-yangming-chuanxilu-liangzhi
sq-wy-wg-common-practice,wang-yangming-liangzhi-present-knowing,wang-gen-way-in-common-daily-life,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,wang-gen-xinzhai;wang-gen-yulu-anshen;wang-yangming-chuanxilu-liangzhi
sq-wy-wj-mind-radicalization,wang-yangming-liangzhi-present-knowing,wang-ji-four-nothings,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,wang-ji-tianquanzhengdao;wang-yangming-chuanxilu-liangzhi
sq-ys-wf-change-pairs,ye-shi-one-realized-through-pairs,wang-fuzhi-constant-principle-daily-renewal,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,wang-fuzhi-shangshu-yinyi;ye-shi-zhongyong
sq-yy-lg-practical-learning,yan-yuan-learning-through-active-practice,li-gong-learning-is-enactment,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,li-gong-shugu;yan-yuan-cunxue-bian
sq-zd-ch-sincerity-ren,zhou-dunyi-sincerity-root-practice,cheng-hao-ren-one-body,positive,similarity,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,cheng-hao-shiren;zhou-dunyi-tongshu-cheng
sq-zx-lu-method-contrast,zhu-xi-investigate-things-cumulative,lu-jiuyuan-remove-obscurations-original-mind,negative,contrast,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,lu-jiuyuan-yulu-benxin;zhu-xi-daxue-gewu
sq-zx-wy-knowledge-method,zhu-xi-investigate-things-cumulative,wang-yangming-liangzhi-present-knowing,negative,contrast,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,wang-yangming-chuanxilu-liangzhi;zhu-xi-daxue-gewu
sq-zx-yy-book-practice,zhu-xi-investigate-things-cumulative,yan-yuan-learning-through-active-practice,negative,contrast,primary,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,yan-yuan-cunxue-bian;zhu-xi-daxue-gewu
sq-zxc-two-claims,zhang-xuecheng-six-classics-are-history,zhang-xuecheng-way-never-separate-instruments,positive,expansion,historian,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,zhang-xuecheng-yijiao;zhang-xuecheng-yuan-dao
sq-zxc-wf-dao-qi,zhang-xuecheng-way-never-separate-instruments,wang-fuzhi-dao-in-concrete-things,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,wang-fuzhi-zhouyi-waizhuan-5;zhang-xuecheng-yuan-dao
sq-zz-ch-cosmic-community,zhang-zai-cosmic-kinship,cheng-hao-ren-one-body,positive,similarity,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,cheng-hao-shiren;zhang-zai-ximing
sq-zz-wf-qi-continuity,zhang-zai-great-void-qi,wang-fuzhi-constant-principle-daily-renewal,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-song-qing-primary-and-comparative-pass,2026-07-17,wang-fuzhi-shangshu-yinyi;zhang-zai-zhengmeng-taihe
ultimate-ap-cc-01-fuxi-patterns-cheng-hermeneutics,fuxi-textual-image-patterns-to-trigrams,cheng-chung-ying-onto-hermeneutic-integration,positive,expansion,primary,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,cheng-onto-hermeneutics-2000;src-zhouyi-xicixia-ctext
ultimate-ap-cc-02-shennong-testing-mao-practice,shennong-textual-image-empirical-benefit,mao-zedong-practice-truth,positive,expansion,primary,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,mia-mao-on-practice;src-huainanzi-xiuwu-ctext
ultimate-ap-cc-03-huangdi-life-tu-embedded,huangdi-medical-tradition-regulated-life,tu-weiming-anthropocosmic-embedded-humanity,positive,expansion,primary,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-huangdi-neijing-shanggutianzhen-ctext;tu-ecological-turn-2001
ultimate-ap-cc-04-yao-virtue-jiang-legitimacy,yao-textual-image-virtue-expands-to-all-under-heaven,jiang-qing-triple-political-legitimacy,positive,expansion,primary,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,jiang-qing-humane-authority-2013;src-shangshu-yushu-ctext
ultimate-ap-cc-05-shun-music-lizehou-aesthetic,shun-textual-image-balanced-character-music-education,li-zehou-cultural-sedimentation-aesthetic-body,positive,expansion,primary,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-shangshu-yushu-ctext;uhp-li-zehou-sedimentation-2018
ultimate-ap-cc-06-yu-government-zhao-world,yu-textual-image-good-government-nourishes-people,zhao-tingyang-world-as-political-unit,positive,expansion,primary,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-shangshu-yushu-ctext;zhao-tingyang-tianxia-2009
ultimate-ap-cc-07-shendao-necessity-wanghui-power,shen-dao-follow-necessity,wang-hui-depoliticization-naturalizes-power,negative,contrast,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-zhuangzi-tianxia-ctext;wang-hui-depoliticized-2006
ultimate-ap-cc-08-zouyan-succession-zhang-synthesis,zou-yan-five-virtues-historical-succession,zhang-dainian-creative-comprehensive-synthesis,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-shiji-mengzi-xunqing-ctext;wiley-zhang-dainian-creative-synthesis-2002
ultimate-qh-cc-01-dong-warning-jiang-legitimacy,dong-zhongshu-heaven-warns-ruler,jiang-qing-triple-political-legitimacy,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,jiang-qing-humane-authority-2013;src-hanshu-dongzhongshu-ctext
ultimate-qh-cc-02-dong-warning-wanghui-power,dong-zhongshu-heaven-warns-ruler,wang-hui-depoliticization-naturalizes-power,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-hanshu-dongzhongshu-ctext;wang-hui-depoliticized-2006
ultimate-qh-cc-03-dong-phases-robin-generativity,dong-zhongshu-five-phases-governance,robin-wang-yinyang-relational-generativity,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,robin-wang-yinyang-2012;src-chunqiu-fanlu-wuxing
ultimate-qh-cc-04-dong-phases-tu-anthropocosmic,dong-zhongshu-five-phases-governance,tu-weiming-anthropocosmic-embedded-humanity,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-chunqiu-fanlu-wuxing;tu-ecological-turn-2001
ultimate-qh-cc-05-simatan-six-schools-zhang-harmony,sima-tan-six-schools-shared-governance,zhang-dainian-inclusive-harmony,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-shiji-taishigongzixu-ctext;src-zhang-dainian-jianhe-tsinghua
ultimate-qh-cc-06-simatan-six-schools-zhang-synthesis,sima-tan-six-schools-shared-governance,zhang-dainian-creative-comprehensive-synthesis,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-shiji-taishigongzixu-ctext;wiley-zhang-dainian-creative-synthesis-2002
ultimate-qh-cc-07-simaqian-death-tang-spirit,sima-qian-death-value-by-purpose,tang-junyi-human-spirit-intrinsic-value,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,sep-modern-confucianism-2023;src-hanshu-simaqian-ctext
ultimate-qh-cc-08-simaqian-death-wangruoshui-human,sima-qian-death-value-by-purpose,wang-ruoshui-real-social-practical-human,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-hanshu-simaqian-ctext;src-wang-ruoshui-human-starting-point
ultimate-qh-cc-09-banzhao-education-aisiqi-popular,ban-zhao-educate-women,ai-siqi-philosophy-popular-language,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,atlantis-ai-siqi-popular-philosophy-2017;src-banzhao-nvjie
ultimate-qh-cc-10-banzhao-education-chenlai-values,ban-zhao-educate-women,chen-lai-relational-value-priorities,negative,contrast,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,chen-lai-core-values-2015;src-banzhao-nvjie
ultimate-qh-cc-11-zheng-ritual-chenlai-values,zheng-xuan-ritual-constitutes-person,chen-lai-relational-value-priorities,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,chen-lai-core-values-2015;src-zhengxuan-liji-liji
ultimate-qh-cc-12-zheng-ritual-bai-hybrid,zheng-xuan-ritual-constitutes-person,bai-tongdong-confucian-hybrid-regime,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,bai-tongdong-against-equality-2019;src-zhengxuan-liji-liji
ultimate-qh-cc-13-huantan-body-fang-field,huan-tan-spirit-dependent-on-body,fang-dongmei-universe-living-field,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-fang-dongmei-chinese-life-quoted;src-hongmingji-xinlun-xingshen-ctext
ultimate-qh-cc-14-yangxing-cultivation-huang-onebody,yang-xiong-nature-mixed-cultivation,huang-yong-self-other-one-body,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,huang-yong-egoism-altruism-2018;src-yangzi-fayan-xiushen-ctext
ultimate-qh-cc-15-yangxing-cultivation-tang-affect,yang-xiong-nature-mixed-cultivation,tang-junyi-affective-connection-mind-world,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,sep-modern-confucianism-expansion-2023;src-yangzi-fayan-xiushen-ctext
ultimate-qh-cc-16-wangchong-generation-robin,wang-chong-spontaneous-generation,robin-wang-yinyang-relational-generativity,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,robin-wang-yinyang-2012;src-lunheng-ziran-ctext
ultimate-qh-cc-17-wangchong-generation-fang-field,wang-chong-spontaneous-generation,fang-dongmei-universe-living-field,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-fang-dongmei-chinese-life-quoted;src-lunheng-ziran-ctext
ultimate-qh-cc-18-wangchong-death-tu-cosmos,wang-chong-dead-lack-awareness,tu-weiming-anthropocosmic-embedded-humanity,negative,contrast,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-lunheng-lunshi-ctext;tu-ecological-turn-2001
ultimate-qh-cc-19-liuan-dao-zhang-interconnection,liu-an-dao-encompasses-cosmos,zhang-shiying-difference-and-interconnection,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-huainanzi-yuandao-ctext;src-zhang-shiying-similarity-communication-pku
ultimate-qh-cc-20-liuan-qi-robin-generativity,liu-an-qi-differentiates-cosmos,robin-wang-yinyang-relational-generativity,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,robin-wang-yinyang-2012;src-huainanzi-tianwen-ctext
ultimate-qh-cc-21-lisi-inclusion-bai-hybrid,li-si-state-strength-through-inclusion,bai-tongdong-confucian-hybrid-regime,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,bai-tongdong-against-equality-2019;src-jianzhukeshu-ctext
ultimate-qh-cc-22-wangfu-people-zhao-world,wang-fu-people-ground-state,zhao-tingyang-world-as-political-unit,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-wangfu-qianfulun;zhao-tingyang-tianxia-2009
ultimate-qh-cc-23-wangfu-people-wangruoshui,wang-fu-people-ground-state,wang-ruoshui-real-social-practical-human,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-wang-ruoshui-human-starting-point;src-wangfu-qianfulun
ultimate-qh-lq-01-simatan-schools-liang-renewal,sima-tan-six-schools-shared-governance,liang-qichao-renew-the-people,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-shiji-taishigongzixu-ctext;wikisource-xinminshuo
ultimate-qh-lq-02-simaqian-purpose-tan-ren,sima-qian-death-value-by-purpose,tan-sitong-ren-as-communication,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-hanshu-simaqian-ctext;wikisource-renxue
ultimate-qh-lq-03-banzhao-education-hezhen-gender,ban-zhao-educate-women,he-zhen-gender-subjugation-interlocks-capitalism-imperialism-patriarchy,negative,contrast,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-banzhao-nvjie;src-hezhen-birth-chinese-feminism-cup
ultimate-qh-lq-04-zheng-ritual-kang-unity,zheng-xuan-ritual-constitutes-person,kang-youwei-great-unity-abolish-national-boundaries,negative,contrast,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-kang-datongshu-yibu-wikisource;src-zhengxuan-liji-liji
ultimate-qh-lq-05-huantan-body-zhangjunmai-free,huan-tan-spirit-dependent-on-body,zhang-junmai-science-limited-before-free-life-outlook,negative,contrast,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-hongmingji-xinlun-xingshen-ctext;src-zhangjunmai-iep
ultimate-qh-lq-06-yangxing-cultivation-yanfu-capacity,yang-xiong-nature-mixed-cultivation,yan-fu-national-strength-people-capacity-intelligence-virtue,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-yan-yuanqiang-wikisource;src-yangzi-fayan-xiushen-ctext
ultimate-qh-lq-07-wangchong-generation-fengyoulan-real,wang-chong-spontaneous-generation,feng-youlan-true-real-realm,negative,contrast,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,iep-feng-youlan;src-lunheng-ziran-ctext
ultimate-qh-lq-08-liuan-dao-xiong-reality,liu-an-dao-encompasses-cosmos,xiong-shili-reality-internal-self-realization,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,sep-modern-confucianism-expansion-2023;src-huainanzi-yuandao-ctext
ultimate-qh-lq-09-lisi-inclusion-kang-boundaries,li-si-state-strength-through-inclusion,kang-youwei-great-unity-abolish-national-boundaries,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-jianzhukeshu-ctext;src-kang-datongshu-yibu-wikisource
ultimate-qh-lq-10-wangfu-people-sunyatsen-sovereignty,wang-fu-people-ground-state,sun-yat-sen-popular-sovereignty,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-wangfu-qianfulun;sunyatsen-sanmin-primary
ultimate-qh-sq-01-zheng-ritual-ruanyuan-ren,zheng-xuan-ritual-constitutes-person,ruan-yuan-ren-between-persons,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,ruan-yuan-lunren;src-zhengxuan-liji-liji
ultimate-qh-sq-02-zheng-ritual-ligong-enactment,zheng-xuan-ritual-constitutes-person,li-gong-learning-is-enactment,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,li-gong-shugu;src-zhengxuan-liji-liji
ultimate-qh-sq-03-simatan-schools-zhang-history,sima-tan-six-schools-shared-governance,zhang-xuecheng-six-classics-are-history,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-shiji-taishigongzixu-ctext;zhang-xuecheng-yijiao
ultimate-qh-sq-04-simaqian-purpose-zhangshi-rightness,sima-qian-death-value-by-purpose,zhang-shi-righteousness-without-profit-motive,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-hanshu-simaqian-ctext;zhang-shi-yili
ultimate-qh-sq-05-huantan-body-daizhen-root,huan-tan-spirit-dependent-on-body,dai-zhen-blood-qi-and-mind-one-root,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,dai-zhen-mengzi-ziyi-yu;src-hongmingji-xinlun-xingshen-ctext
ultimate-qh-sq-06-yangxing-jiaoxun-practice,yang-xiong-nature-mixed-cultivation,jiao-xun-nature-capacity-through-practice,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,jiao-xun-mengzi-zhengyi;src-yangzi-fayan-xiushen-ctext
ultimate-qh-sq-07-wangchong-generation-shaoyong,wang-chong-spontaneous-generation,shao-yong-cosmos-correlative-pairs,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,shao-yong-huangji-11;src-lunheng-ziran-ctext
ultimate-qh-sq-08-liuan-dao-wangdaiyu-one,liu-an-dao-encompasses-cosmos,wang-daiyu-true-one-transcends-form,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-huainanzi-yuandao-ctext;wang-daiyu-zhengjiao
ultimate-qh-sq-09-liuan-qi-yeshi-pairs,liu-an-qi-differentiates-cosmos,ye-shi-one-realized-through-pairs,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-huainanzi-tianwen-ctext;ye-shi-zhongyong
ultimate-qh-sq-10-wangfu-people-huangzongxi,wang-fu-people-ground-state,huang-zongxi-world-primary-ruler-guest,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,huang-zongxi-yuanjun;src-wangfu-qianfulun
ultimate-rel-fangyizhi-gaopanlong-investigation-practice,fang-yizhi-empirical-investigation-of-things,gao-panlong-embodied-way-unifies-knowing-doing,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-fangyizhi-wulixiaoshi-preface;src-gaopanlong-gaozi-yishu
