relation_id,source_claim_id,target_claim_id,polarity,subtype,basis,direction,historical_influence,evidence_review_status,relation_review_status,publish_status,reviewer,reviewed_at
sq-density-zhan-yangming-gewu,zhan-ruoshui-recognize-principle-everywhere,wang-yangming-liangzhi-present-knowing,positive,immanent-cultivation-convergence,moral-principle-realized-in-present-affairs,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-zhan-zhuxi-gewu,zhan-ruoshui-recognize-principle-everywhere,zhu-xi-investigate-things-cumulative,positive,investigation-method-convergence,principle-in-affairs,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-density-zhangshi-mencius-rightness,mencius-rightness-profit,zhang-shi-righteousness-without-profit-motive,positive,rightness-over-profit-development,rightness-without-instrumental-profit,directed,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-dz-li-fulfillment,dai-zhen-blood-qi-and-mind-one-root,dai-zhen-li-fulfillment-feeling,positive,same-author-systematic-link,embodied-ethical-naturalism,directed,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-dz-ry-interpersonal-ethics,dai-zhen-li-fulfillment-feeling,ruan-yuan-ren-between-persons,positive,qing-evidential-ethics-convergence,ethics-in-relational-practice,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-gu-dz-evidence-against-abstraction,gu-yanwu-classics-ground-principle-learning,dai-zhen-li-fulfillment-feeling,positive,evidential-critique-convergence,critique-of-abstract-principle,directed,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-gu-zxc-evidential-history,gu-yanwu-classics-ground-principle-learning,zhang-xuecheng-six-classics-are-history,positive,historical-hermeneutic-convergence,anti-ahistorical-principle,directed,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-hz-gu-public-responsibility,huang-zongxi-law-public-not-dynastic,gu-yanwu-everyone-responsible-for-tianxia,positive,political-convergence,public-all-under-heaven,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-hz-public-world-law,huang-zongxi-world-primary-ruler-guest,huang-zongxi-law-public-not-dynastic,positive,same-author-systematic-link,public-world-political-theory,directed,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-lu-cxz-stillness-mind,lu-jiuyuan-remove-obscurations-original-mind,chen-xianzhang-stillness-moral-intimation,positive,mind-cultivation-convergence,recovering-moral-awareness,directed,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-lu-wy-original-mind-liangzhi,lu-jiuyuan-remove-obscurations-original-mind,wang-yangming-liangzhi-present-knowing,positive,conceptual-continuity,immanent-moral-awareness,directed,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-wg-lz-daily-life,wang-gen-way-in-common-daily-life,li-zhi-daily-needs-human-relations,positive,daily-life-radicalization,dao-in-ordinary-life,directed,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-wy-lzz-vigilance,wang-yangming-liangzhi-present-knowing,liu-zongzhou-vigilance-in-solitude,positive,moral-attention-refinement,attention-to-emergent-intention,directed,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-wy-wg-common-practice,wang-yangming-liangzhi-present-knowing,wang-gen-way-in-common-daily-life,positive,social-extension,moral-awareness-in-daily-life,directed,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-wy-wj-mind-radicalization,wang-yangming-liangzhi-present-knowing,wang-ji-four-nothings,positive,conceptual-radicalization,mind-school-moral-awareness,directed,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-ys-wf-change-pairs,ye-shi-one-realized-through-pairs,wang-fuzhi-constant-principle-daily-renewal,positive,process-metaphysics-convergence,order-through-change,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-yy-lg-practical-learning,yan-yuan-learning-through-active-practice,li-gong-learning-is-enactment,positive,practical-learning-convergence,knowledge-through-enactment,directed,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zd-ch-sincerity-ren,zhou-dunyi-sincerity-root-practice,cheng-hao-ren-one-body,positive,ethical-extension,shared-generative-ethics,directed,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zx-lu-method-contrast,zhu-xi-investigate-things-cumulative,lu-jiuyuan-remove-obscurations-original-mind,negative,methodological-contrast,cumulative-investigation-versus-direct-mind-work,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zx-wy-knowledge-method,zhu-xi-investigate-things-cumulative,wang-yangming-liangzhi-present-knowing,negative,epistemic-contrast,external-cumulative-versus-immanent-moral-knowing,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zx-yy-book-practice,zhu-xi-investigate-things-cumulative,yan-yuan-learning-through-active-practice,negative,educational-emphasis-contrast,textual-investigation-versus-active-training,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zxc-two-claims,zhang-xuecheng-six-classics-are-history,zhang-xuecheng-way-never-separate-instruments,positive,same-author-systematic-link,historical-way-in-institutions,directed,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zxc-wf-dao-qi,zhang-xuecheng-way-never-separate-instruments,wang-fuzhi-dao-in-concrete-things,positive,conceptual-convergence,way-in-concrete-forms,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zz-ch-cosmic-community,zhang-zai-cosmic-kinship,cheng-hao-ren-one-body,positive,conceptual-convergence,shared-one-body-ethics,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
sq-zz-wf-qi-continuity,zhang-zai-great-void-qi,wang-fuzhi-constant-principle-daily-renewal,positive,qi-process-convergence,immanent-cosmological-process,directed,conceptual-only,located-evidence-reviewed,reviewed,published,codex-song-qing-primary-and-comparative-pass,2026-07-17
ultimate-ap-cc-01-fuxi-patterns-cheng-hermeneutics,fuxi-textual-image-patterns-to-trigrams,cheng-chung-ying-onto-hermeneutic-integration,positive,hermeneutic-comparison,textual-image-and-located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-ap-cc-02-shennong-testing-mao-practice,shennong-textual-image-empirical-benefit,mao-zedong-practice-truth,positive,epistemic-practice-comparison,textual-image-and-located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-ap-cc-03-huangdi-life-tu-embedded,huangdi-medical-tradition-regulated-life,tu-weiming-anthropocosmic-embedded-humanity,positive,embodied-cosmology-comparison,textual-image-and-located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-ap-cc-04-yao-virtue-jiang-legitimacy,yao-textual-image-virtue-expands-to-all-under-heaven,jiang-qing-triple-political-legitimacy,positive,political-legitimacy-comparison,textual-image-and-located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-ap-cc-05-shun-music-lizehou-aesthetic,shun-textual-image-balanced-character-music-education,li-zehou-cultural-sedimentation-aesthetic-body,positive,aesthetic-education-comparison,textual-image-and-located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-ap-cc-06-yu-government-zhao-world,yu-textual-image-good-government-nourishes-people,zhao-tingyang-world-as-political-unit,positive,political-order-comparison,textual-image-and-located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-ap-cc-07-shendao-necessity-wanghui-power,shen-dao-follow-necessity,wang-hui-depoliticization-naturalizes-power,negative,political-agency-contrast,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-ap-cc-08-zouyan-succession-zhang-synthesis,zou-yan-five-virtues-historical-succession,zhang-dainian-creative-comprehensive-synthesis,positive,philosophy-of-history-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-01-dong-warning-jiang-legitimacy,dong-zhongshu-heaven-warns-ruler,jiang-qing-triple-political-legitimacy,positive,conceptual-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-02-dong-warning-wanghui-power,dong-zhongshu-heaven-warns-ruler,wang-hui-depoliticization-naturalizes-power,positive,critical-analogy,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-03-dong-phases-robin-generativity,dong-zhongshu-five-phases-governance,robin-wang-yinyang-relational-generativity,positive,cosmological-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-04-dong-phases-tu-anthropocosmic,dong-zhongshu-five-phases-governance,tu-weiming-anthropocosmic-embedded-humanity,positive,cosmological-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-05-simatan-six-schools-zhang-harmony,sima-tan-six-schools-shared-governance,zhang-dainian-inclusive-harmony,positive,methodological-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-06-simatan-six-schools-zhang-synthesis,sima-tan-six-schools-shared-governance,zhang-dainian-creative-comprehensive-synthesis,positive,historiographical-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-07-simaqian-death-tang-spirit,sima-qian-death-value-by-purpose,tang-junyi-human-spirit-intrinsic-value,positive,ethical-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-08-simaqian-death-wangruoshui-human,sima-qian-death-value-by-purpose,wang-ruoshui-real-social-practical-human,positive,ethical-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-09-banzhao-education-aisiqi-popular,ban-zhao-educate-women,ai-siqi-philosophy-popular-language,positive,pedagogical-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-10-banzhao-education-chenlai-values,ban-zhao-educate-women,chen-lai-relational-value-priorities,negative,normative-contrast,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-11-zheng-ritual-chenlai-values,zheng-xuan-ritual-constitutes-person,chen-lai-relational-value-priorities,positive,ethical-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-12-zheng-ritual-bai-hybrid,zheng-xuan-ritual-constitutes-person,bai-tongdong-confucian-hybrid-regime,positive,political-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-13-huantan-body-fang-field,huan-tan-spirit-dependent-on-body,fang-dongmei-universe-living-field,positive,embodiment-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-14-yangxing-cultivation-huang-onebody,yang-xiong-nature-mixed-cultivation,huang-yong-self-other-one-body,positive,cultivation-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-15-yangxing-cultivation-tang-affect,yang-xiong-nature-mixed-cultivation,tang-junyi-affective-connection-mind-world,positive,mind-cultivation-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-16-wangchong-generation-robin,wang-chong-spontaneous-generation,robin-wang-yinyang-relational-generativity,positive,cosmological-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-17-wangchong-generation-fang-field,wang-chong-spontaneous-generation,fang-dongmei-universe-living-field,positive,cosmological-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-18-wangchong-death-tu-cosmos,wang-chong-dead-lack-awareness,tu-weiming-anthropocosmic-embedded-humanity,negative,anthropological-contrast,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-19-liuan-dao-zhang-interconnection,liu-an-dao-encompasses-cosmos,zhang-shiying-difference-and-interconnection,positive,metaphysical-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-20-liuan-qi-robin-generativity,liu-an-qi-differentiates-cosmos,robin-wang-yinyang-relational-generativity,positive,cosmological-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-21-lisi-inclusion-bai-hybrid,li-si-state-strength-through-inclusion,bai-tongdong-confucian-hybrid-regime,positive,political-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-22-wangfu-people-zhao-world,wang-fu-people-ground-state,zhao-tingyang-world-as-political-unit,positive,political-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-cc-23-wangfu-people-wangruoshui,wang-fu-people-ground-state,wang-ruoshui-real-social-practical-human,positive,political-anthropology-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-lq-01-simatan-schools-liang-renewal,sima-tan-six-schools-shared-governance,liang-qichao-renew-the-people,positive,intellectual-political-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-lq-02-simaqian-purpose-tan-ren,sima-qian-death-value-by-purpose,tan-sitong-ren-as-communication,positive,ethical-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-lq-03-banzhao-education-hezhen-gender,ban-zhao-educate-women,he-zhen-gender-subjugation-interlocks-capitalism-imperialism-patriarchy,negative,gender-order-contrast,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-lq-04-zheng-ritual-kang-unity,zheng-xuan-ritual-constitutes-person,kang-youwei-great-unity-abolish-national-boundaries,negative,institutional-contrast,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-lq-05-huantan-body-zhangjunmai-free,huan-tan-spirit-dependent-on-body,zhang-junmai-science-limited-before-free-life-outlook,negative,mind-causality-contrast,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-lq-06-yangxing-cultivation-yanfu-capacity,yang-xiong-nature-mixed-cultivation,yan-fu-national-strength-people-capacity-intelligence-virtue,positive,cultivation-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-lq-07-wangchong-generation-fengyoulan-real,wang-chong-spontaneous-generation,feng-youlan-true-real-realm,negative,metaphysical-contrast,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-lq-08-liuan-dao-xiong-reality,liu-an-dao-encompasses-cosmos,xiong-shili-reality-internal-self-realization,positive,metaphysical-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-lq-09-lisi-inclusion-kang-boundaries,li-si-state-strength-through-inclusion,kang-youwei-great-unity-abolish-national-boundaries,positive,political-inclusion-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-lq-10-wangfu-people-sunyatsen-sovereignty,wang-fu-people-ground-state,sun-yat-sen-popular-sovereignty,positive,people-centered-government-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-sq-01-zheng-ritual-ruanyuan-ren,zheng-xuan-ritual-constitutes-person,ruan-yuan-ren-between-persons,positive,philological-ethical-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-sq-02-zheng-ritual-ligong-enactment,zheng-xuan-ritual-constitutes-person,li-gong-learning-is-enactment,positive,practice-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-sq-03-simatan-schools-zhang-history,sima-tan-six-schools-shared-governance,zhang-xuecheng-six-classics-are-history,positive,historiographical-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-sq-04-simaqian-purpose-zhangshi-rightness,sima-qian-death-value-by-purpose,zhang-shi-righteousness-without-profit-motive,positive,ethical-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-sq-05-huantan-body-daizhen-root,huan-tan-spirit-dependent-on-body,dai-zhen-blood-qi-and-mind-one-root,positive,embodiment-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-sq-06-yangxing-jiaoxun-practice,yang-xiong-nature-mixed-cultivation,jiao-xun-nature-capacity-through-practice,positive,human-nature-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-sq-07-wangchong-generation-shaoyong,wang-chong-spontaneous-generation,shao-yong-cosmos-correlative-pairs,positive,cosmological-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-sq-08-liuan-dao-wangdaiyu-one,liu-an-dao-encompasses-cosmos,wang-daiyu-true-one-transcends-form,positive,metaphysical-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-sq-09-liuan-qi-yeshi-pairs,liu-an-qi-differentiates-cosmos,ye-shi-one-realized-through-pairs,positive,metaphysical-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-qh-sq-10-wangfu-people-huangzongxi,wang-fu-people-ground-state,huang-zongxi-world-primary-ruler-guest,positive,people-centered-government-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-rel-fangyizhi-gaopanlong-investigation-practice,fang-yizhi-empirical-investigation-of-things,gao-panlong-embodied-way-unifies-knowing-doing,positive,inquiry-and-embodied-practice,late-ming-method-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-fangyizhi-zhuxi-investigating-things,fang-yizhi-empirical-investigation-of-things,zhu-xi-investigate-things-cumulative,positive,investigation-of-things-comparison,cross-period-epistemic-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-fengguifen-luxun-selective-adoption,feng-guifen-chinese-ethics-western-techniques,lu-xun-selective-cultural-appropriation,positive,selective-cultural-adoption,modernization-discourse-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-fengguifen-yanfu-national-strength,feng-guifen-chinese-ethics-western-techniques,yan-fu-national-strength-people-capacity-intelligence-virtue,positive,modernization-and-national-strength,late-qing-reform-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-gaopanlong-guxiancheng-donglin-praxis,gao-panlong-embodied-way-unifies-knowing-doing,gu-xiancheng-moral-practice-and-public-duty,positive,donglin-practical-learning,shared-academy-and-doctrinal-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-guxiancheng-tangzhen-public-critique,gu-xiancheng-moral-practice-and-public-duty,tang-zhen-emperors-as-predatory-power,positive,public-moral-critique,cross-period-political-ethics-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-luoqinshun-wangtingxiang-principle-qi,luo-qinshun-principle-is-qi-pattern,wang-tingxiang-primordial-qi-is-ultimate,positive,qi-immanence,contemporary-late-ming-doctrinal-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-lusheng-wangtong-language-historiography,lu-sheng-names-distinguish-and-govern,wang-tong-learning-serves-governance,positive,language-and-political-judgment,cross-period-doctrinal-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-lvcai-hushi-hypothesis-verification,lv-cai-test-divination-against-classics,hu-shi-hypothesis-verification-method,positive,evidence-testing-across-periods,cross-period-method-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-lvcai-lusheng-critical-distinction,lv-cai-test-divination-against-classics,lu-sheng-names-distinguish-and-govern,positive,critical-classification,cross-period-method-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-lvkun-luoqinshun-immanent-qi,lv-kun-form-and-qi-generate-world,luo-qinshun-principle-is-qi-pattern,positive,immanent-principle-and-qi,late-imperial-doctrinal-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-tangzhen-fengguifen-institutional-reform,tang-zhen-emperors-as-predatory-power,feng-guifen-chinese-ethics-western-techniques,positive,institutional-critique-and-reform,cross-period-political-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-tangzhen-guyanwu-public-responsibility,tang-zhen-emperors-as-predatory-power,gu-yanwu-everyone-responsible-for-tianxia,positive,decentering-imperial-power,early-qing-political-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-wangtingxiang-fangyizhi-qi-investigation,wang-tingxiang-primordial-qi-is-ultimate,fang-yizhi-empirical-investigation-of-things,positive,natural-inquiry-development,late-imperial-doctrinal-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-wangtong-wunengzi-hierarchy-contrast,wang-tong-learning-serves-governance,wunengzi-humans-continuous-with-animals,negative,hierarchy-and-nature-contrast,cross-period-doctrinal-contrast,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-wunengzi-lvkun-qi-generation,wunengzi-humans-continuous-with-animals,lv-kun-form-and-qi-generate-world,positive,qi-cosmology-continuity,cross-period-doctrinal-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-yan-zhong-harmony-human-affairs,yan-ying-harmony-not-sameness,zhongchang-tong-human-affairs-primary,positive,political-pragmatism,cross-period-doctrinal-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-yanying-confucius-harmony-difference,yan-ying-harmony-not-sameness,confucius-harmony-difference,positive,harmony-with-difference,early-confucian-conceptual-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-rel-zhong-lvcai-human-evidence,zhongchang-tong-human-affairs-primary,lv-cai-test-divination-against-classics,positive,naturalistic-political-method,cross-period-doctrinal-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
ultimate-wt-cc-01-sengzhao-empty-fengyoulan-real,sengzhao-emptiness-not-annihilation,feng-youlan-true-real-realm,positive,metaphysical-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
