relation_id,source_id,locator,excerpt_id,evidence_role,evidence_status,reviewer,reviewed_at
density-c-b6a5a3e52f8e0c,src-zhang-shiying-similarity-communication-pku,《北京大学学报》1995年第4期，第53—59页；网页摘要全文,ex-density-c-b6a5a3e52f8e0c-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-b6a5a3e52f8e0c,wang-yinglin-kunxue,《困学纪闻》卷八〈经说〉“多闻阙疑”条,ex-wang-yinglin-learning-requires-broad-evidence,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-bbc8f074137bf8,src-huangbo-chuanxin-t48,"T48, no. 2012A, p.379c，正文首段",ex-huangbo-one-mind-no-external-buddha,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-bbc8f074137bf8,src-huangbo-chuanxin-t48,"T48, no. 2012A, p.379c，正文首段",ex-density-c-bbc8f074137bf8-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-bbc8f074137bf8,src-liao-fuxingshu,《復性書》上篇开篇问答,ex-li-ao-nature-obscured-by-emotions,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-bd86203e64049a,src-gong-shangdaxueshishu-wikisource,《龚自珍集》卷五《上大学士书》开篇,ex-gong-zizhen-institutions-change-talent-judgment,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-bd86203e64049a,src-gong-shangdaxueshishu-wikisource,《龚自珍集》卷五《上大学士书》开篇,ex-density-c-bd86203e64049a-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-bd86203e64049a,src-hanfeizi-dingfa-ctext,《韩非子·定法》，比较申不害之术与商鞅之法段,ex-shen-buhai-technique-name-performance,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-c5de687340ac83,li-gong-shugu,《恕谷后集》卷二〈答门人问学〉,ex-li-gong-learning-is-enactment,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-c5de687340ac83,src-feng-qi-wisdom-introduction,〈智慧的探索——《智慧说三篇》导论〉开篇回顾“两化”命题及结尾“通过它并且超过它”段,ex-feng-qi-theory-into-method-and-virtue,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-c5de687340ac83,src-feng-qi-wisdom-introduction,〈智慧的探索——《智慧说三篇》导论〉开篇回顾“两化”命题及结尾“通过它并且超过它”段,ex-density-c-c5de687340ac83-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-c8b8b9d77eebdd,jiang-qing-humane-authority-2013,"A Confucian Constitutional Order, chap. 1, section “Threefold Legitimacy”",ex-jiang-qing-triple-political-legitimacy,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-c8b8b9d77eebdd,jiang-qing-humane-authority-2013,"A Confucian Constitutional Order, chap. 1, section “Threefold Legitimacy”",ex-density-c-c8b8b9d77eebdd-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-c8b8b9d77eebdd,src-guanzi-mumin-ctext,《管子·牧民》第一节,ex-guan-zhong-material-security-moral-order,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-c933bc92fd9d5f,src-qianmu-political-institutions-ntu,论文摘要，第2—4句,ex-qian-mu-cultural-subjectivity-without-rejecting-western-methods,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-c933bc92fd9d5f,src-qianmu-political-institutions-ntu,论文摘要，第2—4句,ex-density-c-c933bc92fd9d5f-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-c933bc92fd9d5f,src-shiji-taishigongzixu-ctext,《史记·太史公自序》所录《论六家要旨》开篇,ex-sima-tan-six-schools-shared-governance,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-c971b6f3cc4b9a,huang-zongxi-yuanjun,《明夷待访录·原君》第三段,ex-huang-zongxi-world-primary-ruler-guest,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-c971b6f3cc4b9a,huang-zongxi-yuanjun,《明夷待访录·原君》第三段,ex-density-c-c971b6f3cc4b9a-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-c971b6f3cc4b9a,wang-gen-yulu-anshen,《王心斋先生全集》卷三〈语录〉安身章,ex-wang-gen-self-respect-foundation-governance,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-cfbcc727fe3b49,src-bodhidharma-two-entrances-critical-study,PDF第141页，《二入四行论》本文开篇“夫入道多途”至“四行”目录,ex-bodhidharma-two-entrances-practice,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-cfbcc727fe3b49,src-bodhidharma-two-entrances-critical-study,PDF第141页，《二入四行论》本文开篇“夫入道多途”至“四行”目录,ex-density-c-cfbcc727fe3b49-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-cfbcc727fe3b49,src-hanshu-simaqian-ctext,《汉书·司马迁传》所录《报任安书》“人固有一死”段,ex-sima-qian-death-value-by-purpose,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-def3d3b2cff123,li-chenyang-dynamic-harmony-2023,"Reshaping Confucianism, chap. 1, pp. 27–52; Oxford Academic abstract",ex-li-chenyang-dynamic-harmony-through-difference,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-def3d3b2cff123,li-chenyang-dynamic-harmony-2023,"Reshaping Confucianism, chap. 1, pp. 27–52; Oxford Academic abstract",ex-density-c-def3d3b2cff123-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-def3d3b2cff123,src-peiwei-chongyoulun,《晉書》卷三十五〈裴頠傳〉引〈崇有論〉“至无者无以能生”段,ex-pei-wei-being-self-generates,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-df71643c84f44c,src-huineng-tanjing-cbeta,"T48, no. 2008, 卷1〈行由第一〉，p. 349a（开示“菩提自性”段）",ex-huineng-intrinsically-pure-self-nature,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-df71643c84f44c,src-huineng-tanjing-cbeta,"T48, no. 2008, 卷1〈行由第一〉，p. 349a（开示“菩提自性”段）",ex-density-c-df71643c84f44c-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-df71643c84f44c,src-lunheng-lunshi-ctext,《论衡·论死》开篇及人死不为鬼段,ex-wang-chong-dead-lack-awareness,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-e48258e5a2a7e9,iep-feng-youlan-expansion,"section 2.b, paragraphs 2–4",ex-feng-youlan-universal-particular-logical-analysis,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-e48258e5a2a7e9,iep-feng-youlan-expansion,"section 2.b, paragraphs 2–4",ex-density-c-e48258e5a2a7e9-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-e48258e5a2a7e9,src-fazang-huayan-yicheng,T45 no.1866卷四，十玄缘起无碍法门段,ex-fazang-one-is-all-nonobstruction,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-e81cdb7e6d06b8,xu-heng-luzhai-yishu,《鲁斋遗书》卷一〈语录〉论为学之方条,ex-xu-heng-reverence-and-investigation,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-e81cdb7e6d06b8,zhan-ruoshui-ganquan,《甘泉先生文集》卷七〈答阳明王都宪论格物〉,ex-zhan-ruoshui-recognize-principle-everywhere,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-e81cdb7e6d06b8,zhan-ruoshui-ganquan,《甘泉先生文集》卷七〈答阳明王都宪论格物〉,ex-density-c-e81cdb7e6d06b8-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-ec9a4546735bf7,huang-yong-egoism-altruism-2018,"Frontiers of Philosophy in China 13.2 (2018), abstract and pp. 226–230",ex-huang-yong-self-other-one-body,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-ec9a4546735bf7,huang-yong-egoism-altruism-2018,"Frontiers of Philosophy in China 13.2 (2018), abstract and pp. 226–230",ex-density-c-ec9a4546735bf7-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-ec9a4546735bf7,src-mengzi-gaozi-i-ctext,《孟子·告子上》第一章,ex-gaozi-life-is-nature,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-f1d5ebfa69509a,wang-fuzhi-shangshu-yinyi,《尚书引义》卷三〈太甲二〉,ex-wang-fuzhi-constant-principle-daily-renewal,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-f1d5ebfa69509a,wiley-zhang-dainian-creative-synthesis-2002,"chapter 12, title and overview",ex-zhang-dainian-creative-comprehensive-synthesis,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-f1d5ebfa69509a,wiley-zhang-dainian-creative-synthesis-2002,"chapter 12, title and overview",ex-density-c-f1d5ebfa69509a-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-f666fa9bfa8c8f,src-shiji-mengzi-xunqing-ctext,《史记·孟子荀卿列传》邹衍传，述五德转移段,ex-zou-yan-five-virtues-historical-succession,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-f666fa9bfa8c8f,wang-hui-depoliticized-2006,"New Left Review II/41 (2006), pp. 39–45, especially “State and ideology”",ex-wang-hui-depoliticization-naturalizes-power,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-f666fa9bfa8c8f,wang-hui-depoliticized-2006,"New Left Review II/41 (2006), pp. 39–45, especially “State and ideology”",ex-density-c-f666fa9bfa8c8f-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-fd7edce7a60372,src-analects-zihan-ctext,《论语·子罕》9.11，颜渊喟然叹章,ex-yan-hui-learning-culture-ritual,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-fd7edce7a60372,src-banzhao-nvjie,〈夫婦第二〉末段,ex-ban-zhao-educate-women,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-fd7edce7a60372,src-banzhao-nvjie,〈夫婦第二〉末段,ex-density-c-fd7edce7a60372-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-c-ff4d9c3ad906c8,liu-zhi-tianfang,《天方性理》本经第一章“真一流出数一”图说,ex-liu-zhi-real-one-and-numerical-one,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-ff4d9c3ad906c8,tu-ecological-turn-2001,"Daedalus 130.4 (2001), p. 244",ex-tu-weiming-anthropocosmic-embedded-humanity,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-c-ff4d9c3ad906c8,tu-ecological-turn-2001,"Daedalus 130.4 (2001), p. 244",ex-density-c-ff4d9c3ad906c8-1,conceptual-comparison,locator-reviewed,density-low-degree-agent-2026-07-17,2026-07-17
density-negative-01-confucius-rule-virtue-han-fei-two-handles,ctext-analects,Analects 2.1 / 《论语·为政》,ex-confucius-rule-virtue,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-negative-01-confucius-rule-virtue-han-fei-two-handles,src-hanfeizi-erbing-ctext,《韩非子·二柄》开篇,ex-han-fei-two-handles,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-negative-01-confucius-rule-virtue-han-fei-two-handles,src-hanfeizi-erbing-ctext,《韩非子·二柄》开篇,ex-density-negative-01-confucius-rule-virtue-han-fei-two-handles-1,located-target-claim-support,locator-reviewed,codex-negative-density-2026-07-17,2026-07-17
density-negative-02-mencius-kingly-way-han-fei-two-handles,ctext-mengzi,Mengzi 1A / 《孟子·梁惠王上》,ex-mencius-kingly-way,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-negative-02-mencius-kingly-way-han-fei-two-handles,src-hanfeizi-erbing-ctext,《韩非子·二柄》开篇,ex-han-fei-two-handles,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-negative-02-mencius-kingly-way-han-fei-two-handles,src-hanfeizi-erbing-ctext,《韩非子·二柄》开篇,ex-density-negative-02-mencius-kingly-way-han-fei-two-handles-1,located-target-claim-support,locator-reviewed,codex-negative-density-2026-07-17,2026-07-17
density-negative-03-mencius-people-priority-han-fei-two-handles,ctext-mengzi,Mengzi 7B.14 / 《孟子·尽心下》,ex-mencius-people-priority,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-negative-03-mencius-people-priority-han-fei-two-handles,src-hanfeizi-erbing-ctext,《韩非子·二柄》开篇,ex-han-fei-two-handles,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-negative-03-mencius-people-priority-han-fei-two-handles,src-hanfeizi-erbing-ctext,《韩非子·二柄》开篇,ex-density-negative-03-mencius-people-priority-han-fei-two-handles-1,located-target-claim-support,locator-reviewed,codex-negative-density-2026-07-17,2026-07-17
density-negative-04-xu-xing-ruler-shares-labor-han-fei-two-handles,src-hanfeizi-erbing-ctext,《韩非子·二柄》开篇,ex-han-fei-two-handles,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-negative-04-xu-xing-ruler-shares-labor-han-fei-two-handles,src-hanfeizi-erbing-ctext,《韩非子·二柄》开篇,ex-density-negative-04-xu-xing-ruler-shares-labor-han-fei-two-handles-1,located-target-claim-support,locator-reviewed,codex-negative-density-2026-07-17,2026-07-17
density-negative-04-xu-xing-ruler-shares-labor-han-fei-two-handles,src-mengzi-tengwengong-i-ctext,《孟子·滕文公上》第四章，陈相转述许行之言,ex-xu-xing-ruler-shares-labor,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-negative-05-xu-xing-ruler-shares-labor-shen-buhai-technique-name-performance,src-hanfeizi-dingfa-ctext,《韩非子·定法》，比较申不害之术与商鞅之法段,ex-shen-buhai-technique-name-performance,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-negative-05-xu-xing-ruler-shares-labor-shen-buhai-technique-name-performance,src-hanfeizi-dingfa-ctext,《韩非子·定法》，比较申不害之术与商鞅之法段,ex-density-negative-05-xu-xing-ruler-shares-labor-shen-buhai-technique-name-performance-1,located-target-claim-support,locator-reviewed,codex-negative-density-2026-07-17,2026-07-17
density-negative-05-xu-xing-ruler-shares-labor-shen-buhai-technique-name-performance,src-mengzi-tengwengong-i-ctext,《孟子·滕文公上》第四章，陈相转述许行之言,ex-xu-xing-ruler-shares-labor,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-negative-06-huang-zongxi-law-public-not-dynastic-han-fei-two-handles,huang-zongxi-yuanfa,《明夷待访录·原法》首段,ex-huang-zongxi-law-public-not-dynastic,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-negative-06-huang-zongxi-law-public-not-dynastic-han-fei-two-handles,src-hanfeizi-erbing-ctext,《韩非子·二柄》开篇,ex-han-fei-two-handles,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-negative-06-huang-zongxi-law-public-not-dynastic-han-fei-two-handles,src-hanfeizi-erbing-ctext,《韩非子·二柄》开篇,ex-density-negative-06-huang-zongxi-law-public-not-dynastic-han-fei-two-handles-1,located-target-claim-support,locator-reviewed,codex-negative-density-2026-07-17,2026-07-17
density-negative-07-huang-zongxi-world-primary-ruler-guest-han-fei-two-handles,huang-zongxi-yuanjun,《明夷待访录·原君》第三段,ex-huang-zongxi-world-primary-ruler-guest,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-negative-07-huang-zongxi-world-primary-ruler-guest-han-fei-two-handles,src-hanfeizi-erbing-ctext,《韩非子·二柄》开篇,ex-han-fei-two-handles,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-negative-07-huang-zongxi-world-primary-ruler-guest-han-fei-two-handles,src-hanfeizi-erbing-ctext,《韩非子·二柄》开篇,ex-density-negative-07-huang-zongxi-world-primary-ruler-guest-han-fei-two-handles-1,located-target-claim-support,locator-reviewed,codex-negative-density-2026-07-17,2026-07-17
density-negative-08-bai-tongdong-confucian-hybrid-regime-sun-yat-sen-popular-sovereignty,bai-tongdong-against-equality-2019,"Against Political Equality, book abstract and chap. 3 “A Confucian Hybrid Regime”",ex-bai-tongdong-confucian-hybrid-regime,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-negative-08-bai-tongdong-confucian-hybrid-regime-sun-yat-sen-popular-sovereignty,sunyatsen-sanmin-primary,《三民主义》‘民权主义’开篇,ex-sun-yat-sen-popular-sovereignty,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
