excerpt_id,person_id,source_id,locator,source_language,excerpt_text,retrieved_at,extraction_status,extractor,reviewer
ex-ultimate-rel-fangyizhi-gaopanlong-investigation-practice-1,fang-yizhi,src-fangyizhi-wulixiaoshi-preface,《物理小识·自序》开篇界定质测段,lzh,物有其故，实考究之。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-ultimate-rel-fangyizhi-zhuxi-investigating-things-1,fang-yizhi,src-fangyizhi-wulixiaoshi-preface,《物理小识·自序》开篇界定质测段,lzh,物有其故，实考究之……推其常变，是曰质测。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-ultimate-rel-wangtingxiang-fangyizhi-qi-investigation-2,fang-yizhi,src-fangyizhi-wulixiaoshi-preface,《物理小识·自序》开篇界定质测段,lzh,物有其故，实考究之……推其常变，是曰质测。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-density-c-e48258e5a2a7e9-1,fazang,iep-feng-youlan-expansion,"section 2.b, paragraphs 2–4",zh-Hans-modern,philosophy is concerned with knowing the universal through logical analysis,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-fazang-dependent-arising-golden-lion,fazang,src-fazang-jinshizizhang-cbeta,"T45, no. 1881, 卷1，〈明緣起第一〉、〈辨色空第二〉",zh-Latn-buddhist-classical,謂金無自性，隨工巧匠緣，遂有師子相起。起但是緣，故名緣起。,2026-07-17,locator-reviewed,codex-medieval-source-review,codex-medieval-source-review
ex-fazang-one-is-all-nonobstruction,fazang,src-fazang-huayan-yicheng,T45 no.1866卷四，十玄缘起无碍法门段,lzh-buddhist,一即一切，一切即一；一切即一时，一即一切时。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-rel-fazang-zongmi-huayan-mind-1,fazang,src-zongmi-yuanrenlun-cbeta,T45 no.1886《原人论》会通段,zh-Hans-modern,一切有情皆有本觉真心。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-feng-guifen-chinese-ethics-western-techniques,feng-guifen,src-fengguifen-xiaobinlu,《校邠庐抗议·采西学议》结论段；中国作家网核录引文,lzh,以中国之伦常名教为原本，辅以诸国富强之术。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-ultimate-rel-fengguifen-luxun-selective-adoption-1,feng-guifen,src-fengguifen-xiaobinlu,《校邠庐抗议·采西学议》结论段,lzh,以中国之伦常名教为原本，辅以诸国富强之术。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-ultimate-rel-fengguifen-yanfu-national-strength-1,feng-guifen,src-fengguifen-xiaobinlu,《校邠庐抗议·采西学议》结论段,lzh,辅以诸国富强之术。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-ultimate-rel-tangzhen-fengguifen-institutional-reform-2,feng-guifen,src-fengguifen-xiaobinlu,《校邠庐抗议·采西学议》结论段,lzh,以中国之伦常名教为原本，辅以诸国富强之术。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-feng-qi-theory-into-method-and-virtue,feng-qi,src-feng-qi-wisdom-introduction,〈智慧的探索——《智慧说三篇》导论〉开篇回顾“两化”命题及结尾“通过它并且超过它”段,zh-Hans-modern,我在50年代提出了“化理论为方法，化理论为德性”这两句话……如果真正能够做到……那就一定是对既成理论形态抱“通过它并且超过它”的态度。,2026-07-17,locator-reviewed,codex-zen-modern-source-review,codex-zen-modern-source-review
ex-feng-qi-wisdom-general-epistemology,feng-qi,ecnu-fengqi-wisdom-2005,"abstract, sentences 1–4",en,The main thread of Feng Qi's philosophy is his doctrine of wisdom.,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-modern-rel-fengqi-zhangdainian-knowledge-synthesis-1,feng-qi,ecnu-fengqi-wisdom-2005,"abstract, sentences 1–4",zh-Hans-modern,construction of such an epistemological system,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-density-xp-modern-internal-13-feng-youlan-universal-particular-logical-analysis-yang-guorong-concrete-metaphysics-authentic-being-1,feng-youlan,yang-guorong-philosophical-horizons-2019,"Philosophical Horizons, chap. 1 “Metaphysics and the Metaphysical,” pp. 1–22; chap. 7, pp. 183–210",zh-Hans-modern,the original unity of being and the manifestations of being,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-feng-youlan-true-real-realm,feng-youlan,iep-feng-youlan,"Philosophy, paragraph 2; section 3, paragraph 1",en,"the True Realm is ‘first,’ not temporally but ontologically",2026-07-17,locator-reviewed,modern-confucian-source-pass,modern-confucian-source-pass
ex-feng-youlan-universal-particular-logical-analysis,feng-youlan,iep-feng-youlan-expansion,"section 2.b, paragraphs 2–4",en,philosophy is concerned with knowing the universal through logical analysis,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-modern-rel-fengyoulan-zhangdainian-synthesis-1,feng-youlan,wiley-zhang-dainian-creative-synthesis-2002,"chapter 12, title and overview",zh-Hans-modern,Creative Synthesis and Chinese Philosophy,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-fuxi-textual-image-patterns-to-trigrams,fuxi,src-zhouyi-xicixia-ctext,《周易·系辞下》第二章，包牺氏作八卦段,lzh,古者包牺氏之王天下也，仰则观象于天，俯则观法于地……于是始作八卦，以通神明之德，以类万物之情。,2026-07-17,locator-reviewed,legendary-founders-2026-07-15-a,legendary-founders-2026-07-15-a
ex-rel-fuxi-textual-image-wangbi-symbols-1,fuxi,src-zhouyi-xicixia-ctext,《周易·系辞下》第二章，包牺氏作八卦段,zh-Hans-modern,仰则观象于天，俯则观法于地……于是始作八卦。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-ultimate-ap-cc-01-fuxi-patterns-cheng-hermeneutics-1,fuxi,src-zhouyi-xicixia-ctext,《周易·系辞下》第二章，包牺氏作八卦段,zh-Hans-modern,古者包牺氏之王天下也，仰则观象于天，俯则观法于地……于是始作八卦，以通神明之德，以类万物之情。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-gao-panlong-embodied-way-unifies-knowing-doing,gao-panlong,src-gaopanlong-gaozi-yishu,《高子遗书》卷首陈龙正序引高子学旨段,lzh,以言为道无弗离也，以身为道无弗贯也；知欲侔乎上圣而行不逾中人，则知行离矣。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-ultimate-rel-fangyizhi-gaopanlong-investigation-practice-2,gao-panlong,src-gaopanlong-gaozi-yishu,《高子遗书》卷首陈龙正序引高子学旨段,lzh,以言为道无弗离也，以身为道无弗贯也。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-ultimate-rel-gaopanlong-guxiancheng-donglin-praxis-1,gao-panlong,src-gaopanlong-gaozi-yishu,《高子遗书》卷首陈龙正序引高子学旨段,lzh,知欲侔乎上圣而行不逾中人，则知行离矣。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-density-c-ec9a4546735bf7-1,gaozi,huang-yong-egoism-altruism-2018,"Frontiers of Philosophy in China 13.2 (2018), abstract and pp. 226–230",zh-Hans-modern,the Confucian ideal of a virtuous person is to be in one body with others,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-density-negative-27-gaozi-life-is-nature-cheng-yi-nature-is-principle-1,gaozi,cheng-yi-yishu-xingli,《河南程氏遗书》卷二十二上,zh-Hans-modern,性即理也。所谓理，性是也。天下之理，原其所自，未有不善。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-negative-28-gaozi-life-is-nature-li-ao-nature-obscured-by-emotions-1,gaozi,src-liao-fuxingshu,《復性書》上篇开篇问答,zh-Hans-modern,人之所以為聖人者，性也；人之所以惑其性者，情也。喜怒哀懼愛惡欲七者，皆情之所為也。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-gaozi-life-is-nature,gaozi,src-mengzi-gaozi-i-ctext,《孟子·告子上》第一章,zh-Hant,告子曰：“生之谓性。”,2026-07-17,locator-reviewed,classical-2026-07-14-a,classical-2026-07-14-a
ex-density-c-98b00b0207618a-1,ge-hong,src-wei-haiguotuzhi-yuanxu-wikisource,《海国图志·原叙》首段，说明著书三旨处,zh-Hans-modern,为师夷长技以制夷而作。,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-ge-hong-immortality-learnable,ge-hong,src-gehong-baopuzi-neipian,《抱朴子內篇》卷二〈論仙〉、卷三〈對俗〉辨“仙人有種”段,zh-Latn-classical,夫求長生，修至道，訣在於志，不在於富貴也……仙人有種乎？然，何可學得乎？,2026-07-17,locator-reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2
ex-ge-hong-virtue-precedes-immortality,ge-hong,src-gehong-baopuzi-neipian,《抱朴子内篇·对俗》论求仙者积善段,lzh,欲求仙者，要当以忠孝和顺仁信为本。若德行不修，而但务方术，皆不得长生也。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-rel-gehong-technique-and-virtue-1,ge-hong,src-gehong-baopuzi-neipian,《抱朴子内篇·对俗》,zh-Hans-modern,若德行不修，而但务方术，皆不得长生也。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-gong-zizhen-institutions-change-talent-judgment,gong-zizhen,src-gong-shangdaxueshishu-wikisource,《龚自珍集》卷五《上大学士书》开篇,lzh,自古及今，法无不改，势无不积，事例无不变迁，风气无不移易。,2026-07-17,locator-reviewed,late-qing-republic-2026-07-15-a,late-qing-republic-2026-07-15-a
ex-modern-density-gong-wei-reform-knowledge-1,gong-zizhen,src-wei-haiguotuzhi-yuanxu-wikisource,《海国图志·原叙》首段，说明著书三旨处,zh-Hans-modern,为师夷长技以制夷而作。,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-modern-density-gong-zhangtaiyan-change-revolution-1,gong-zizhen,src-zhangtaiyan-bokang-wikisource,《驳康有为论革命书》中段，回应‘公理未明、旧俗俱在’,zh-Hans-modern,公理之未明，即以革命明之；旧俗之俱在，即以革命去之。,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-density-c-2d05e834874b05-1,gongsun-long,src-xuanzang-zhenweishiliang,"T44, no. 1840, 卷上，疏释“真故极成色”量式段",zh-Hans-modern,真故極成色，定不離眼識；自許初三攝，眼所不攝故，猶如眼識。,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-density-negative-59-gongsun-long-white-horse-not-horse-xunzi-rectification-names-1,gongsun-long,ctext-xunzi,Xunzi 22 / 《荀子·正名》,zh-Hans-modern,制名以指实，上以明贵贱，下以辨同异。名定而实辨，道行而志通。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-gongsun-long-white-horse-not-horse,gongsun-long,src-gongsunlongzi-baimajun-ctext,《公孙龙子·白马论》开篇及“求马”“求白马”论证段,zh-Hant,“白马非马”，可乎？曰：“可。”……求马，黄、黑马皆可致；求白马，黄、黑马不可致。,2026-07-17,locator-reviewed,classical-2026-07-14-a,classical-2026-07-14-a
ex-gu-xiancheng-moral-practice-and-public-duty,gu-xiancheng,src-guxiancheng-donglin-liezhuan,《东林列传》卷二《顾宪成传》论学段,lzh,自古圣人教人为善去恶而已，为善为其固有也，去恶去其本无也，本体如是，工夫如是，其致一而已矣。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-ultimate-rel-gaopanlong-guxiancheng-donglin-praxis-2,gu-xiancheng,src-guxiancheng-donglin-liezhuan,《东林列传》卷二《顾宪成传》论学段,lzh,为善为其固有也，去恶去其本无也，本体如是，工夫如是。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-ultimate-rel-guxiancheng-tangzhen-public-critique-1,gu-xiancheng,src-guxiancheng-donglin-liezhuan,《东林列传》卷二《顾宪成传》建储疏与论学段,lzh,人心之公也，而皇上犹责辅臣以担当。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-density-negative-51-gu-yanwu-classics-ground-principle-learning-chen-xianzhang-stillness-moral-intimation-1,gu-yanwu,chen-xianzhang-mingshi,《明史》卷二百八十三〈陈献章传〉论其教学法段,zh-Hans-modern,其教學者，但令端坐澄心，於靜中養出端倪。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-xp-songqing-modern-10-gu-yanwu-everyone-responsible-for-tianxia-gong-zizhen-institutions-change-talent-judgment-1,gu-yanwu,src-gong-shangdaxueshishu-wikisource,《龚自珍集》卷五《上大学士书》开篇,zh-Hans-modern,自古及今，法无不改，势无不积，事例无不变迁，风气无不移易。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-gu-yanwu-classics-ground-principle-learning,gu-yanwu,gu-yanwu-yu-qiushu,《亭林文集》卷三〈与友人论学书〉,lzh,古之所謂理學，經學也。今之所謂理學，禪學也。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-gu-yanwu-everyone-responsible-for-tianxia,gu-yanwu,gu-yanwu-zhengshi,《日知录》卷十三〈正始〉末段,lzh,保國者，其君其臣肉食者謀之；保天下者，匹夫之賤與有責焉耳矣。,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-sq-cross-gu-hushi-method-1,gu-yanwu,wikisource-hushi-problems-isms,胡适〈问题与主义〉第一节,zh-Hans-modern,多研究些问题，少谈些‘主义’！,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-sq-gu-dz-evidence-against-abstraction-1,gu-yanwu,gu-yanwu-yu-qiushu,《亭林文集》卷三〈与友人论学书〉,zh-Hans-modern,今之所謂理學，禪學也。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-sq-gu-zxc-evidential-history-1,gu-yanwu,gu-yanwu-yu-qiushu,《亭林文集》卷三〈与友人论学书〉,zh-Hans-modern,古之所謂理學，經學也。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-ultimate-rel-tangzhen-guyanwu-public-responsibility-2,gu-yanwu,gu-yanwu-zhengshi,《日知录》卷十三〈正始〉末段,lzh,保天下者，匹夫之贱与有责焉耳矣。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-density-c-c8b8b9d77eebdd-1,guan-zhong,jiang-qing-humane-authority-2013,"A Confucian Constitutional Order, chap. 1, section “Threefold Legitimacy”",zh-Hans-modern,"three kinds of legitimacy—that of heaven, earth, and the human",2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-guan-zhong-material-security-moral-order,guan-zhong,src-guanzi-mumin-ctext,《管子·牧民》第一节,lzh,仓廪实，则知礼节；衣食足，则知荣辱。,2026-07-17,locator-reviewed,classical-2-2026-07-14-a,classical-2-2026-07-14-a
